antecedents,consequents,support,confidence,lift
"frozenset({'Buku Pintar: Fisika SMA Untuk Kelas 1,2, Dan 3/ Joko Untoro'})","frozenset({'Buku Pintar: Fisika SMP Untuk Kelas 1,2 Dan,3/ Joko Untoro'})",0.0007964954201513341,0.4,502.20000000000005
"frozenset({'Buku Pintar: Fisika SMP Untuk Kelas 1,2 Dan,3/ Joko Untoro'})","frozenset({'Buku Pintar: Fisika SMA Untuk Kelas 1,2, Dan 3/ Joko Untoro'})",0.0007964954201513341,1.0,502.20000000000005
"frozenset({'Kiichiro Toyota: Pilar Bisnis Tangguh dari Jepang/ Shoji Kimoto, Johya Kagemaru; Penerjemah, Yenny Hendrawati'})","frozenset({'Buku Saku: Pohon/ Theresa Greenway; Penerjemah, Hadisunarso'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Buku Saku: Pohon/ Theresa Greenway; Penerjemah, Hadisunarso'})","frozenset({'Kiichiro Toyota: Pilar Bisnis Tangguh dari Jepang/ Shoji Kimoto, Johya Kagemaru; Penerjemah, Yenny Hendrawati'})",0.00039824771007566706,1.0,1255.5
frozenset({'First Step To Be Freelance Graphic Designer/ Ivan Csibero'}),frozenset({'Buku Workshop Grafis Dan Digital Imaging: Aneka Workshop Untuk Melebihi Kemampuan Desain Grafis Dan Digital Imaging/ Jubilee Enterprise'}),0.00039824771007566706,1.0,2511.0
frozenset({'Buku Workshop Grafis Dan Digital Imaging: Aneka Workshop Untuk Melebihi Kemampuan Desain Grafis Dan Digital Imaging/ Jubilee Enterprise'}),frozenset({'First Step To Be Freelance Graphic Designer/ Ivan Csibero'}),0.00039824771007566706,1.0,2511.0
frozenset({'Bulan Merah: Kisah Para Pembawa Pesan Rahasia/ Gin'}),frozenset({'Rumah Rindu/ K.Usman'}),0.00039824771007566706,0.5,1255.5
frozenset({'Rumah Rindu/ K.Usman'}),frozenset({'Bulan Merah: Kisah Para Pembawa Pesan Rahasia/ Gin'}),0.00039824771007566706,1.0,1255.5
"frozenset({'Bulughul Maram: panduan Lengkap Masalah-Masalah Fiqih, Akhlak dan Keutamaan Amal/ Ibn hajar Al-Asqalani; Penerjemah, Irfan Maulana hakim'})",frozenset({'Rasulullah: Kisah Hidup Sang Pemimpin/Tim Ar-Rahman'}),0.00039824771007566706,1.0,502.20000000000005
frozenset({'Rasulullah: Kisah Hidup Sang Pemimpin/Tim Ar-Rahman'}),"frozenset({'Bulughul Maram: panduan Lengkap Masalah-Masalah Fiqih, Akhlak dan Keutamaan Amal/ Ibn hajar Al-Asqalani; Penerjemah, Irfan Maulana hakim'})",0.00039824771007566706,0.2,502.20000000000005
frozenset({'Let Me Know What/ Sunrise Publisher'}),"frozenset({'Bumi Dan Mars: Ayo Menjelajah Angkasa Luar/ Rosalind Mist, Penerjemah: Febdian Rusyadi'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Bumi Dan Mars: Ayo Menjelajah Angkasa Luar/ Rosalind Mist, Penerjemah: Febdian Rusyadi'})",frozenset({'Let Me Know What/ Sunrise Publisher'}),0.00039824771007566706,1.0,1255.5
frozenset({'Burung Bayan Dan Si Penggetah/ Wahyuningrum'}),frozenset({'Legenda Batang Tuaka/Yulia S. Setiawati'}),0.00039824771007566706,0.5,1255.5
frozenset({'Legenda Batang Tuaka/Yulia S. Setiawati'}),frozenset({'Burung Bayan Dan Si Penggetah/ Wahyuningrum'}),0.00039824771007566706,1.0,1255.5
frozenset({'Burung Gagak dan Sebuah Kendi/ Wheni Kusumaningsih'}),frozenset({'Perahu Mainan/ Wheni Kusumaningsih'}),0.00039824771007566706,1.0,2511.0
frozenset({'Perahu Mainan/ Wheni Kusumaningsih'}),frozenset({'Burung Gagak dan Sebuah Kendi/ Wheni Kusumaningsih'}),0.00039824771007566706,1.0,2511.0
frozenset({'Sistem Pernafasan Pada Tubuh Manusia SMA/ Bayu Wardhani'}),frozenset({'Buta Katarak: Kebutaan Karena Katarak/ Chalid Kurniawan'}),0.00039824771007566706,1.0,2511.0
frozenset({'Buta Katarak: Kebutaan Karena Katarak/ Chalid Kurniawan'}),frozenset({'Sistem Pernafasan Pada Tubuh Manusia SMA/ Bayu Wardhani'}),0.00039824771007566706,1.0,2511.0
frozenset({'My Bastard Prince/ Daasa'}),frozenset({'CANTIK ITU LUKA/ EKA KURNIAWAN'}),0.00039824771007566706,0.2,167.4
frozenset({'CANTIK ITU LUKA/ EKA KURNIAWAN'}),frozenset({'My Bastard Prince/ Daasa'}),0.00039824771007566706,0.33333333333333337,167.40000000000003
"frozenset({'CORRECT ENGLISH: PEDOMAN BELAJAR BAHASA INGGRIS/ B.A. PHYTIAN, ALBERT ROWE; PENERJEMAH, FEBRIANTI IKA DEWI'})","frozenset({'Cara Gampang Belajar Toefl Grammar 1 :Fun & Easy/ Peni R Pramono, Ule Sulistyo'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Cara Gampang Belajar Toefl Grammar 1 :Fun & Easy/ Peni R Pramono, Ule Sulistyo'})","frozenset({'CORRECT ENGLISH: PEDOMAN BELAJAR BAHASA INGGRIS/ B.A. PHYTIAN, ALBERT ROWE; PENERJEMAH, FEBRIANTI IKA DEWI'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Panduan Belajar Otodidak Microsoft Excel 2007 Mudah,Praktis, dan Lengkap/Catur Hadi Purnomo'})",frozenset({'CREATING SIMPLE ADVERTISEMENTS: MEMBUAT IKLAN SEDERHANA/ MIRMA RESPATI'}),0.00039824771007566706,0.5,1255.5
frozenset({'CREATING SIMPLE ADVERTISEMENTS: MEMBUAT IKLAN SEDERHANA/ MIRMA RESPATI'}),"frozenset({'Panduan Belajar Otodidak Microsoft Excel 2007 Mudah,Praktis, dan Lengkap/Catur Hadi Purnomo'})",0.00039824771007566706,1.0,1255.5
frozenset({'CULTURES AND COMMUNICATION: AN INDONESIAN SCHOLARS PERSPECTIVE/ DEDDY MULYANA'}),frozenset({'Inikah Almahdi Yang Dijanjikan: Kajian Terlengkap Tentang Sosok Pemimpin Akhir Zaman Yang Dijanjikan Dalam Nubuwat Rasulullah/ Abu Ammar'}),0.00039824771007566706,1.0,1255.5
frozenset({'Inikah Almahdi Yang Dijanjikan: Kajian Terlengkap Tentang Sosok Pemimpin Akhir Zaman Yang Dijanjikan Dalam Nubuwat Rasulullah/ Abu Ammar'}),frozenset({'CULTURES AND COMMUNICATION: AN INDONESIAN SCHOLARS PERSPECTIVE/ DEDDY MULYANA'}),0.00039824771007566706,0.5,1255.5
frozenset({'MANAJEMEN PAUD/ H.E MULYASA'}),frozenset({'CULTURES AND COMMUNICATION: AN INDONESIAN SCHOLARS PERSPECTIVE/ DEDDY MULYANA'}),0.00039824771007566706,0.25,627.75
frozenset({'CULTURES AND COMMUNICATION: AN INDONESIAN SCHOLARS PERSPECTIVE/ DEDDY MULYANA'}),frozenset({'MANAJEMEN PAUD/ H.E MULYASA'}),0.00039824771007566706,1.0,627.75
frozenset({'Candrasa/ Primadonna Angela'}),"frozenset({'Matematika Itu Mudah dan Menyenangkan Untuk SMP kelas 7,8,9: 99,9 % lulus UN/ Tim Matematika Kreatif'})",0.00039824771007566706,0.25,627.75
"frozenset({'Matematika Itu Mudah dan Menyenangkan Untuk SMP kelas 7,8,9: 99,9 % lulus UN/ Tim Matematika Kreatif'})",frozenset({'Candrasa/ Primadonna Angela'}),0.00039824771007566706,1.0,627.75
frozenset({'Candrasa/ Primadonna Angela'}),frozenset({'Penjual Bunga Bersyal Merah dan Cerita Lainnya/ Yetti A. Ka'}),0.00039824771007566706,0.25,313.875
frozenset({'Penjual Bunga Bersyal Merah dan Cerita Lainnya/ Yetti A. Ka'}),frozenset({'Candrasa/ Primadonna Angela'}),0.00039824771007566706,0.5,313.875
frozenset({'SEGARA ANAKAN: TRAGEDI LAGUNA TERLUAS DI JAWA/ M. UNGGUL WIBOWO'}),frozenset({'Candrasa/ Primadonna Angela'}),0.00039824771007566706,1.0,627.75
frozenset({'Candrasa/ Primadonna Angela'}),frozenset({'SEGARA ANAKAN: TRAGEDI LAGUNA TERLUAS DI JAWA/ M. UNGGUL WIBOWO'}),0.00039824771007566706,0.25,627.75
frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN'}),frozenset({'Cantik Itu Luka: Eka Kurniawan/'}),0.00039824771007566706,0.08333333333333334,69.75000000000001
frozenset({'Cantik Itu Luka: Eka Kurniawan/'}),frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN'}),0.00039824771007566706,0.33333333333333337,69.75000000000001
frozenset({'Maaf ya Allah Aku Belum Siap Mati/ Ummu Kalsum'}),frozenset({'Cantik Itu Luka: Eka Kurniawan/'}),0.00039824771007566706,1.0,837.0
frozenset({'Cantik Itu Luka: Eka Kurniawan/'}),frozenset({'Maaf ya Allah Aku Belum Siap Mati/ Ummu Kalsum'}),0.00039824771007566706,0.33333333333333337,837.0000000000001
frozenset({'Cara Asyik Menguasai Trigonometri/ Erna Hanifah Nurhayati'}),frozenset({'TRIGONOMETRI ILMU UKUR SEGITIGA/ JANU ISMADI'}),0.0007964954201513341,0.6666666666666667,837.0000000000001
frozenset({'TRIGONOMETRI ILMU UKUR SEGITIGA/ JANU ISMADI'}),frozenset({'Cara Asyik Menguasai Trigonometri/ Erna Hanifah Nurhayati'}),0.0007964954201513341,1.0,837.0
frozenset({'Cara Cerdas Cepat MEnguasai Percakapan: Bahasa Mandarin/ Chia Haris'}),frozenset({'Negeri Negeri Penghafal Al-Quran: Inspirasi Dan Motivasi Semarak Tahfizh Al-Quran Dari 32 Negara Di 4 Benua/Abu Ammar'}),0.00039824771007566706,1.0,2511.0
frozenset({'Negeri Negeri Penghafal Al-Quran: Inspirasi Dan Motivasi Semarak Tahfizh Al-Quran Dari 32 Negara Di 4 Benua/Abu Ammar'}),frozenset({'Cara Cerdas Cepat MEnguasai Percakapan: Bahasa Mandarin/ Chia Haris'}),0.00039824771007566706,1.0,2511.0
frozenset({'Sukses Menguasai Bahasa Inggris Tanpa Guru/ Naslim Halim'}),"frozenset({'Cara Cerdas Cepat Mahir Ngomong Bahasa Inggris/ Dony S. Wardhana, FX. P. Widiastuti'})",0.00039824771007566706,0.33333333333333337,837.0000000000001
"frozenset({'Cara Cerdas Cepat Mahir Ngomong Bahasa Inggris/ Dony S. Wardhana, FX. P. Widiastuti'})",frozenset({'Sukses Menguasai Bahasa Inggris Tanpa Guru/ Naslim Halim'}),0.00039824771007566706,1.0,837.0
"frozenset({'Sapu Bersih Ujian Biologi SMA/MA:Edisi Lengkap Pasti Masuk Perguruan Tinggi Idaman dan Favorit Kelas X, XI dan XII/ Yulia Rachmawti, Agus Kamaludin'})","frozenset({'Cara Cespleng Pintar Biologi SMA Kelas 10,11,12: Langkah Jitu Sukses Masuk Perguruan Tinggi Favorit/Reza Fikri Ardianto'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Cara Cespleng Pintar Biologi SMA Kelas 10,11,12: Langkah Jitu Sukses Masuk Perguruan Tinggi Favorit/Reza Fikri Ardianto'})","frozenset({'Sapu Bersih Ujian Biologi SMA/MA:Edisi Lengkap Pasti Masuk Perguruan Tinggi Idaman dan Favorit Kelas X, XI dan XII/ Yulia Rachmawti, Agus Kamaludin'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Cara Cespleng Pintar Matematika SMA Kelas 10,11,12/ Taufik Paryanto, Agus Kamaludin'})",frozenset({'Matematika Dasar Teori & Aplikasi Praktis Edisi Ketiga/ John Bird; Penerjemah Ir. Refina Indriasari'}),0.00039824771007566706,1.0,1255.5
frozenset({'Matematika Dasar Teori & Aplikasi Praktis Edisi Ketiga/ John Bird; Penerjemah Ir. Refina Indriasari'}),"frozenset({'Cara Cespleng Pintar Matematika SMA Kelas 10,11,12/ Taufik Paryanto, Agus Kamaludin'})",0.00039824771007566706,0.5,1255.5
frozenset({'Mengatasi Kegagalan Berbicara Dalam Bahasa Inggris/ Thursam Hakim'}),"frozenset({'Cara Gampang Belajar Toefl Grammar 1 :Fun & Easy/ Peni R Pramono, Ule Sulistyo'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Cara Gampang Belajar Toefl Grammar 1 :Fun & Easy/ Peni R Pramono, Ule Sulistyo'})",frozenset({'Mengatasi Kegagalan Berbicara Dalam Bahasa Inggris/ Thursam Hakim'}),0.00039824771007566706,0.5,1255.5
frozenset({'Kupas Tuntas TPA: TesPotensi Akademik Edisi Baru/ Arif Akhyanto'}),frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),0.00039824771007566706,0.5,313.875
frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),frozenset({'Kupas Tuntas TPA: TesPotensi Akademik Edisi Baru/ Arif Akhyanto'}),0.00039824771007566706,0.25,313.875
frozenset({'Menaklukan Soal Usm PTN ( Ujian Saringan Masuk-Perguruan Tinggi Negeri): Kedinasan/Tim Sukses'}),frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),0.00039824771007566706,1.0,627.75
frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),frozenset({'Menaklukan Soal Usm PTN ( Ujian Saringan Masuk-Perguruan Tinggi Negeri): Kedinasan/Tim Sukses'}),0.00039824771007566706,0.25,627.75
frozenset({'Tokcer Garap Psikotes SMP Dan SMA: Panduan Super Komplet Kerjakan Varian Soal Psikotes/ Dwi sunur Prastiyono'}),frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),0.00039824771007566706,0.5,313.875
frozenset({'Cara Jitu Lulus Tes TNI-Polri/ Ratih Putri Pratiwi'}),frozenset({'Tokcer Garap Psikotes SMP Dan SMA: Panduan Super Komplet Kerjakan Varian Soal Psikotes/ Dwi sunur Prastiyono'}),0.00039824771007566706,0.25,313.875
frozenset({'Cara MEnulis Mudah/ Saidulkarnain'}),frozenset({'Menulis Untuk Dibaca Feature dan Kolom/ Zulhasril Nasir'}),0.00039824771007566706,0.5,1255.5
frozenset({'Menulis Untuk Dibaca Feature dan Kolom/ Zulhasril Nasir'}),frozenset({'Cara MEnulis Mudah/ Saidulkarnain'}),0.00039824771007566706,1.0,1255.5
frozenset({'Cara MEnulis Mudah/ Saidulkarnain'}),frozenset({'Menulis: Sebagai Suatu Keterampilan Berbahasa/Henry Guntur Tarigan'}),0.00039824771007566706,0.5,627.75
frozenset({'Menulis: Sebagai Suatu Keterampilan Berbahasa/Henry Guntur Tarigan'}),frozenset({'Cara MEnulis Mudah/ Saidulkarnain'}),0.00039824771007566706,0.5,627.75
frozenset({'Modal Untuk Bisnis UKM/ Adler Haymans Manurung'}),"frozenset({'Cara Mudah Mendirikan Dan Mengelolah UMKM/ Gatut Susanta, M. Azrin Syamsuddin'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Cara Mudah Mendirikan Dan Mengelolah UMKM/ Gatut Susanta, M. Azrin Syamsuddin'})",frozenset({'Modal Untuk Bisnis UKM/ Adler Haymans Manurung'}),0.00039824771007566706,1.0,2511.0
frozenset({'Cara Mudah Menggambar Dengan Pensil/ Veri Apriyanto'}),"frozenset({'Menggambar Suatu Proses Kreatif/ Francis D.K Ching; Penerjemah,Paulus Hanoto Adjie'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Menggambar Suatu Proses Kreatif/ Francis D.K Ching; Penerjemah,Paulus Hanoto Adjie'})",frozenset({'Cara Mudah Menggambar Dengan Pensil/ Veri Apriyanto'}),0.00039824771007566706,1.0,1255.5
frozenset({'Catatan Harian Olin 3: selalu Di Hati/ Ali Muakhir'}),"frozenset({'Detektif Javania/ Ivan Binuki, Assyfa S. Arum'})",0.00039824771007566706,0.5,179.35714285714286
"frozenset({'Detektif Javania/ Ivan Binuki, Assyfa S. Arum'})",frozenset({'Catatan Harian Olin 3: selalu Di Hati/ Ali Muakhir'}),0.00039824771007566706,0.14285714285714285,179.35714285714286
frozenset({'Catatan Harian Olin 3: selalu Di Hati/ Ali Muakhir'}),"frozenset({'Princes Resurrection Buku 14/ Yasunori Mitsunaga; Penerjemah, Adrian'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Princes Resurrection Buku 14/ Yasunori Mitsunaga; Penerjemah, Adrian'})",frozenset({'Catatan Harian Olin 3: selalu Di Hati/ Ali Muakhir'}),0.00039824771007566706,1.0,1255.5
"frozenset({'Catatan Harian Olin: Pilihan Terakhir 1/ Ali Muakhir, Hasan Arifin'})","frozenset({'Catatan Harian Olin: Aduh Pusing 2/ Ali Muakhir, Hasan Arifin'})",0.00039824771007566706,0.33333333333333337,418.50000000000006
"frozenset({'Catatan Harian Olin: Aduh Pusing 2/ Ali Muakhir, Hasan Arifin'})","frozenset({'Catatan Harian Olin: Pilihan Terakhir 1/ Ali Muakhir, Hasan Arifin'})",0.00039824771007566706,0.5,418.5
frozenset({'Fantasteen Shadow: Menyertaimu Saat Kamu Terbangun/ Nisrina Salsabila'}),"frozenset({'Catatan Harian Olin: Aduh Pusing 2/ Ali Muakhir, Hasan Arifin'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Catatan Harian Olin: Aduh Pusing 2/ Ali Muakhir, Hasan Arifin'})",frozenset({'Fantasteen Shadow: Menyertaimu Saat Kamu Terbangun/ Nisrina Salsabila'}),0.00039824771007566706,0.5,1255.5
"frozenset({'Catatan Harian Olin: Pilihan Terakhir 1/ Ali Muakhir, Hasan Arifin'})","frozenset({'PHP/ Clara Canceriana,Dila Maretihaqsari,kyria,ardelia karisa'})",0.00039824771007566706,0.33333333333333337,837.0000000000001
"frozenset({'PHP/ Clara Canceriana,Dila Maretihaqsari,kyria,ardelia karisa'})","frozenset({'Catatan Harian Olin: Pilihan Terakhir 1/ Ali Muakhir, Hasan Arifin'})",0.00039824771007566706,1.0,837.0
frozenset({'Cepat Menguasai Percakapan Dasar Bahasa Perancis/ Lia Adhiyani'}),"frozenset({'Jendela & Iptek Tubuh Manusia/ Steve Parker; Penerjemah, Ayu B Harahap'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Jendela & Iptek Tubuh Manusia/ Steve Parker; Penerjemah, Ayu B Harahap'})",frozenset({'Cepat Menguasai Percakapan Dasar Bahasa Perancis/ Lia Adhiyani'}),0.00039824771007566706,1.0,2511.0
frozenset({'Seribu Soal Matematika Dasar SMA/ Suherman'}),"frozenset({'Cepat Menyelesaikan Soal Matematika SMA/ Supadi, Sujitno'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Cepat Menyelesaikan Soal Matematika SMA/ Supadi, Sujitno'})",frozenset({'Seribu Soal Matematika Dasar SMA/ Suherman'}),0.00039824771007566706,1.0,2511.0
"frozenset({'Lecture Notes: Dermatologi Edisi Kedelapan/ Robin Graham-Brown & Tony Burns; Penerjemah, Aries Zakaria'})",frozenset({'Cerdas Berbicara: Menakar Dengan Hati Menebar Dengan Empati/ Jusra Chandra'}),0.00039824771007566706,1.0,837.0
frozenset({'Cerdas Berbicara: Menakar Dengan Hati Menebar Dengan Empati/ Jusra Chandra'}),"frozenset({'Lecture Notes: Dermatologi Edisi Kedelapan/ Robin Graham-Brown & Tony Burns; Penerjemah, Aries Zakaria'})",0.00039824771007566706,0.33333333333333337,837.0000000000001
"frozenset({'Seni Berbicara Kepada Siapa Saja, Kapan Saja, di Mana Saja/ Larry King; Penerjemah, Marcus Prihminto Widodo'})",frozenset({'Cerdas Berbicara: Menakar Dengan Hati Menebar Dengan Empati/ Jusra Chandra'}),0.0007964954201513341,0.4,334.8
frozenset({'Cerdas Berbicara: Menakar Dengan Hati Menebar Dengan Empati/ Jusra Chandra'}),"frozenset({'Seni Berbicara Kepada Siapa Saja, Kapan Saja, di Mana Saja/ Larry King; Penerjemah, Marcus Prihminto Widodo'})",0.0007964954201513341,0.6666666666666667,334.80000000000007
"frozenset({'SEMESTER TERAKHIR DI MALORY TOWERS/ENID BLYTON; PENERJEMAH, DJOKOLELONO'})",frozenset({'Cerdas Beternak Ayam Buras: Petelur & Pedaging/Ayu Larasati'}),0.00039824771007566706,1.0,2511.0
frozenset({'Cerdas Beternak Ayam Buras: Petelur & Pedaging/Ayu Larasati'}),"frozenset({'SEMESTER TERAKHIR DI MALORY TOWERS/ENID BLYTON; PENERJEMAH, DJOKOLELONO'})",0.00039824771007566706,1.0,2511.0
"frozenset({'ENSIKLOPEDIA PERCOBAAN SAINS JILID. 7: SAINS DAN TEKNOLOGI/ JOANNA LORENZO; PENERJEMAH, REYNALDO KRISSANCHA AZARYA'})",frozenset({'Cerita Al Quran Untuk Anak/ Tim Erlangga For Kids'}),0.00039824771007566706,1.0,1255.5
frozenset({'Cerita Al Quran Untuk Anak/ Tim Erlangga For Kids'}),"frozenset({'ENSIKLOPEDIA PERCOBAAN SAINS JILID. 7: SAINS DAN TEKNOLOGI/ JOANNA LORENZO; PENERJEMAH, REYNALDO KRISSANCHA AZARYA'})",0.00039824771007566706,0.5,1255.5
frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 2/ Khonsa Siswaya'}),frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 1/ Khonsa Siswaya'}),0.00039824771007566706,0.5,1255.5
frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 1/ Khonsa Siswaya'}),frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 2/ Khonsa Siswaya'}),0.00039824771007566706,1.0,1255.5
frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 2/ Khonsa Siswaya'}),frozenset({'Kumpulan Fabel Anak Muslim: Kisah-Kisah Binatang Dalam Al Quran/ Subektiningsih'}),0.00039824771007566706,0.5,418.5
frozenset({'Kumpulan Fabel Anak Muslim: Kisah-Kisah Binatang Dalam Al Quran/ Subektiningsih'}),frozenset({'Cerita Pengantar Tidur Anak Islam Jilid 2/ Khonsa Siswaya'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
"frozenset({'Cerita dan Makna Asmaul Husna Untuk Anak/ Siti Wahyuni, Ariani Nurpadilah'})","frozenset({'ENSIKLOPEDI POPULER ANAK JILID 2: BULAN-ILMUWAN DAN PEREKA CIPTA/ ANN KRAMER; PENERJEMAH, CONNY R. SEMIAWAN'})",0.00039824771007566706,1.0,1255.5
"frozenset({'ENSIKLOPEDI POPULER ANAK JILID 2: BULAN-ILMUWAN DAN PEREKA CIPTA/ ANN KRAMER; PENERJEMAH, CONNY R. SEMIAWAN'})","frozenset({'Cerita dan Makna Asmaul Husna Untuk Anak/ Siti Wahyuni, Ariani Nurpadilah'})",0.00039824771007566706,0.5,1255.5
frozenset({'Cerpen Pilihan Kompas 2014: Di Tubuh Tarra Dalam Rahim Pohon/Afrizal Malna'}),"frozenset({'Ternyata Wanita Lebih Mudah Masuk Surga/ Lis Nuraeni Afgandi, Lis Salsabilah'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Ternyata Wanita Lebih Mudah Masuk Surga/ Lis Nuraeni Afgandi, Lis Salsabilah'})",frozenset({'Cerpen Pilihan Kompas 2014: Di Tubuh Tarra Dalam Rahim Pohon/Afrizal Malna'}),0.00039824771007566706,1.0,2511.0
frozenset({'FILOSOFI TERAS: Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini/ Henry Manampiring'}),frozenset({'Cewe Quat Book 2: a Relationship Guidance Before You Say I Do/ Bunga Mega'}),0.00039824771007566706,0.08333333333333334,209.25000000000003
frozenset({'Cewe Quat Book 2: a Relationship Guidance Before You Say I Do/ Bunga Mega'}),frozenset({'FILOSOFI TERAS: Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini/ Henry Manampiring'}),0.00039824771007566706,1.0,209.25
"frozenset({'Rumahku Istanaku: Dan Kisah-Kisah Nyata Menyentuh Lainnya/ Jack Canfield, Mark Victor Hansen, Kimberly Kirberger'})","frozenset({'Chicken Soup For The Womans Soul: 77 Kisah Untuk Membuka Hati dan Mengobarkan Kembali Semangat Wanita/ Jack Canfield; Penerjemah, Anton MGS'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Chicken Soup For The Womans Soul: 77 Kisah Untuk Membuka Hati dan Mengobarkan Kembali Semangat Wanita/ Jack Canfield; Penerjemah, Anton MGS'})","frozenset({'Rumahku Istanaku: Dan Kisah-Kisah Nyata Menyentuh Lainnya/ Jack Canfield, Mark Victor Hansen, Kimberly Kirberger'})",0.00039824771007566706,1.0,2511.0
frozenset({'Cinta Dalam Diam/ Shineeminka'}),frozenset({'Finally Mr. Right :Akhirnya Kamu Di Hatiku/ Shita Hapsari'}),0.00039824771007566706,0.5,627.75
frozenset({'Finally Mr. Right :Akhirnya Kamu Di Hatiku/ Shita Hapsari'}),frozenset({'Cinta Dalam Diam/ Shineeminka'}),0.00039824771007566706,0.5,627.75
"frozenset({'Cintailah Aku: Belajar Dari Ajaran Sang Inspirator/ Renu Rita Silvano, Fio Mascarenhas'})","frozenset({'Melepaskan Karunia Roh Di Zaman Sekarang/ James W Goll; Penerjemah, Yakob Riskihadi'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Melepaskan Karunia Roh Di Zaman Sekarang/ James W Goll; Penerjemah, Yakob Riskihadi'})","frozenset({'Cintailah Aku: Belajar Dari Ajaran Sang Inspirator/ Renu Rita Silvano, Fio Mascarenhas'})",0.00039824771007566706,1.0,2511.0
frozenset({'Cita-Cita Negara pancasila: Redupnya Pancasila Hilangnya Jati Diri Bangsa/Sulastomo'}),frozenset({'HAM DAN PENERAPANNYA DINEGARA KITA/ ANANG SAEPULOH'}),0.00039824771007566706,1.0,2511.0
frozenset({'HAM DAN PENERAPANNYA DINEGARA KITA/ ANANG SAEPULOH'}),frozenset({'Cita-Cita Negara pancasila: Redupnya Pancasila Hilangnya Jati Diri Bangsa/Sulastomo'}),0.00039824771007566706,1.0,2511.0
frozenset({'Colouring and Activity Book Huruf Besar N-Z Buku 2/ Pribadie'}),frozenset({'Kata Ajaib/ Wheni Kusumaningsih'}),0.00039824771007566706,1.0,2511.0
frozenset({'Kata Ajaib/ Wheni Kusumaningsih'}),frozenset({'Colouring and Activity Book Huruf Besar N-Z Buku 2/ Pribadie'}),0.00039824771007566706,1.0,2511.0
frozenset({'Metode Nyeleneh 20 Menit Dijamin Hafal 16 Tenses/ Hani Sutrisno'}),"frozenset({'Complete English: Metode Aktif BElajar Tata Bahasa, Percakapan, & Kosa Kata Bahasa Inggris/ Imam Baehaqi'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Complete English: Metode Aktif BElajar Tata Bahasa, Percakapan, & Kosa Kata Bahasa Inggris/ Imam Baehaqi'})",frozenset({'Metode Nyeleneh 20 Menit Dijamin Hafal 16 Tenses/ Hani Sutrisno'}),0.00039824771007566706,0.5,1255.5
frozenset({'Concise Grammar For Toefl: Panduan Praktis Mempelajari Struktur Kalimat Dalam Test Of English As Foreign language/Imam Baehaqi'}),frozenset({'Hafalan LuarKepala English Grammar Edisi Lengkap/ Nina'}),0.00039824771007566706,0.25,627.75
frozenset({'Hafalan LuarKepala English Grammar Edisi Lengkap/ Nina'}),frozenset({'Concise Grammar For Toefl: Panduan Praktis Mempelajari Struktur Kalimat Dalam Test Of English As Foreign language/Imam Baehaqi'}),0.00039824771007566706,1.0,627.75
frozenset({'Concise Grammar For Toefl: Panduan Praktis Mempelajari Struktur Kalimat Dalam Test Of English As Foreign language/Imam Baehaqi'}),frozenset({'Sure You Can Gramar Teaching to Teach Grammar in Context: Panduan Praktis Mudah Mengajar Grammar dalam Konteks Komunikasi yang Aktif & Interaktif/ Pardiyono'}),0.00039824771007566706,0.25,627.75
